timestamp,program,flag,return_code,execution_time,pkg_energy,dram_energy,user_time,sys_time,total_time,cpu_percent,avg_text,avg_data,peak_rss,inputs,outputs,minor_pagefaults,major_pagefaults,swaps,alloc_mem,reclaimed_mem,rts_mem,total_gcs,minor_gcs,major_gcs,avg_mem,max_mem,n_samples,init_cpu,init_sys,mut_cpu,mut_sys,total_gc_cpu,total_gc_sys,minor_gc_cpu,minor_gc_sys,major_gc_cpu,major_gc_sys,balance
1683221035,circsim,-O2,0,245286.912,1602169.0,52734.0,0.21,0.00,0.22,100,0,0,6456,0,8,0,964,0,472268720,69160352,3,456,432,24,0,278736,4,0.000,0.000,0.118,0.118,0.101,0.101,0.093,0.093,0.008,0.008,1
1683221036,circsim,-O2,0,237353.362,1583614.0,52795.0,0.21,0.00,0.21,100,0,0,6720,0,8,0,967,0,472268720,69160352,3,456,432,24,0,278736,4,0.000,0.000,0.118,0.118,0.097,0.098,0.089,0.090,0.008,0.008,1
1683221042,circsim,-O2,0,238780.57,1529782.0,48157.0,0.19,0.02,0.21,100,0,0,6724,0,8,0,968,0,472268720,69160352,3,456,432,24,0,278736,4,0.000,0.000,0.117,0.116,0.097,0.098,0.090,0.090,0.007,0.007,1
1683221054,circsim,-O2,0,241376.445,1528561.0,48401.0,0.21,0.00,0.21,99,0,0,6620,0,8,0,968,0,472268720,69160352,3,456,432,24,0,278736,4,0.000,0.000,0.119,0.118,0.098,0.099,0.090,0.091,0.008,0.008,1
1683221066,circsim,-O2,0,244602.692,1515926.0,49377.0,0.20,0.02,0.22,99,0,0,6440,0,8,0,959,0,472268720,69160352,3,456,432,24,0,278736,4,0.000,0.000,0.120,0.120,0.100,0.100,0.092,0.092,0.008,0.008,1
1683221078,circsim,-O2,0,241652.92,1533992.0,50598.0,0.21,0.00,0.21,100,0,0,6720,0,8,0,967,0,472268720,69160352,3,456,432,24,0,278736,4,0.000,0.000,0.119,0.119,0.098,0.098,0.090,0.091,0.008,0.008,1
1683221081,circsim,-O2,0,235969.167,1599849.0,50537.0,0.21,0.00,0.21,100,0,0,6716,0,8,0,966,0,472268720,69160352,3,456,432,24,0,278736,4,0.000,0.000,0.117,0.116,0.097,0.098,0.090,0.090,0.008,0.008,1
1683221082,circsim,-O2,0,236300.745,1604671.0,50842.0,0.21,0.00,0.21,100,0,0,6688,0,8,0,968,0,472268720,69160352,3,456,432,24,0,278736,4,0.000,0.000,0.117,0.117,0.097,0.097,0.089,0.090,0.008,0.008,1
1683221090,circsim,-O2,0,239012.343,1552974.0,50231.0,0.21,0.00,0.21,100,0,0,6760,0,8,0,966,0,472268720,69160352,3,456,432,24,0,278736,4,0.000,0.000,0.117,0.117,0.097,0.098,0.089,0.090,0.008,0.008,1
1683221101,circsim,-O2,0,248665.196,1544186.0,56152.0,0.21,0.01,0.22,100,0,0,6724,0,8,0,970,0,472268720,69160352,3,456,432,24,0,278736,4,0.000,0.000,0.123,0.122,0.101,0.102,0.093,0.094,0.008,0.008,1
1683221103,circsim,-O2,0,236449.141,1613277.0,51575.0,0.21,0.00,0.21,100,0,0,6720,0,8,0,968,0,472268720,69160352,3,456,432,24,0,278736,4,0.000,0.000,0.118,0.117,0.097,0.098,0.089,0.090,0.008,0.008,1
1683221104,circsim,-O2,0,239186.897,1655025.0,55359.0,0.21,0.00,0.21,99,0,0,6504,0,8,0,966,0,472268720,69160352,3,456,432,24,0,278736,4,0.000,0.000,0.119,0.118,0.099,0.099,0.091,0.091,0.008,0.008,1
1683221112,circsim,-O2,0,238495.915,1556759.0,48828.0,0.20,0.00,0.21,100,0,0,6724,0,8,0,970,0,472268720,69160352,3,456,432,24,0,278736,4,0.000,0.000,0.117,0.116,0.097,0.097,0.089,0.090,0.008,0.008,1
1683221123,circsim,-O2,0,242237.581,1540096.0,50965.0,0.22,0.00,0.22,100,0,0,6728,0,8,0,967,0,472268720,69160352,3,456,432,24,0,278736,4,0.000,0.000,0.120,0.119,0.099,0.100,0.091,0.092,0.008,0.008,1
1683221126,circsim,-O2,0,235407.887,1597835.0,48828.0,0.21,0.00,0.21,99,0,0,6512,0,8,0,966,0,472268720,69160352,3,456,432,24,0,278736,4,0.000,0.000,0.117,0.116,0.097,0.098,0.089,0.090,0.008,0.008,1
1683221127,circsim,-O2,0,234841.106,1598933.0,48828.0,0.20,0.00,0.21,99,0,0,6620,0,8,0,967,0,472268720,69160352,3,456,432,24,0,278736,4,0.000,0.000,0.116,0.116,0.097,0.097,0.089,0.090,0.008,0.008,1
1683221135,circsim,-O2,0,241946.194,1535824.0,50903.0,0.21,0.00,0.21,99,0,0,6720,0,8,0,968,0,472268720,69160352,3,456,432,24,0,278736,4,0.000,0.000,0.119,0.118,0.098,0.098,0.090,0.091,0.008,0.008,1
1683221145,circsim,-O2,0,241425.778,1541195.0,50964.0,0.20,0.00,0.21,99,0,0,6500,0,8,0,965,0,472268720,69160352,3,456,432,24,0,278736,4,0.000,0.000,0.119,0.118,0.098,0.098,0.090,0.091,0.008,0.008,1
1683221156,circsim,-O2,0,245032.615,1523983.0,51513.0,0.21,0.00,0.22,100,0,0,6720,0,8,0,968,0,472268720,69160352,3,456,432,24,0,278736,4,0.000,0.000,0.120,0.120,0.099,0.100,0.091,0.092,0.008,0.008,1
